duration,protocol_type,src_bytes,dst_bytes,land,wrong_fragment,urgent,num_failed_logins,logged_in,num_compromised,root_shell,num_root,serror_rate,rerror_rate,same_srv_rate,flag,attack_type,target
6.3468,tcp,4454,4338,0,0,0,0,1,0,0,0,0.0898,0.0265,0.9134,SF,normal,0
0.0171,udp,103,0,0,0,0,0,0,0,0,0,0.9286,0.1075,0.9682,SF,DoS,1
6.8534,tcp,11531,4885,0,0,0,1,1,5,0,1,0.0284,0.128,0.4273,SF,U2R,1
0.9765,tcp,4051,2597,0,0,0,0,1,0,0,0,0.0934,0.0542,0.8582,SF,normal,0
0.0004,icmp,335,0,1,0,0,0,0,0,0,0,0.9181,0.116,0.8325,S0,DoS,1
1.4326,udp,9370,3347,0,0,0,1,1,0,0,0,0.2764,0.1514,0.4783,RSTO,R2L,1
1.1006,udp,169,0,0,0,0,0,0,0,0,0,0.9675,0.0393,0.9228,SF,DoS,1
0.2484,icmp,56,0,1,0,0,0,0,0,0,0,0.9521,0.1296,0.8677,S0,DoS,1
0.9757,tcp,4,0,0,0,0,0,0,0,0,0,0.941,0.1795,0.9036,S0,DoS,1
0.1565,udp,927,530,0,0,0,0,1,0,0,0,0.0924,0.0024,0.8744,SF,normal,0
1.238,tcp,1638,4030,0,0,0,0,1,0,0,0,0.0165,0.0234,0.779,SF,normal,0
0.2626,icmp,844,174,0,0,0,0,0,0,0,0,0.7273,0.3028,0.1084,SF,Probe,1
0.1164,tcp,224,216,0,0,0,0,0,0,0,0,0.7703,0.5624,0.3267,SF,Probe,1
0.9598,tcp,873,565,0,0,0,0,1,1,0,0,0.468,0.4243,0.138,SF,Probe,1
5.3352,tcp,2189,7656,0,0,0,0,1,1,0,0,0.1149,0.4476,0.5273,SF,R2L,1
0.0348,udp,110,0,0,0,0,0,0,0,0,0,0.71,0.1826,0.8237,S0,DoS,1
0.1439,icmp,466,0,0,0,0,0,0,0,0,0,0.7694,0.0273,0.8393,SF,DoS,1
0.4416,tcp,427,696,0,0,0,0,1,0,0,0,0.4729,0.3431,0.1034,REJ,Probe,1
0.0163,icmp,2,0,0,2,0,0,0,0,0,0,0.8307,0.0449,0.8777,S0,DoS,1
0.6865,tcp,215,0,1,0,0,0,0,0,0,0,0.763,0.0788,0.8633,S0,DoS,1
0.3262,udp,758,162,0,0,0,0,0,1,0,0,0.653,0.3962,0.2031,REJ,Probe,1
8.6043,tcp,3102,3530,0,0,0,3,0,2,0,0,0.2388,0.2579,0.4969,RSTO,R2L,1
2.6629,tcp,1892,746,0,0,0,0,1,0,0,0,0.0121,0.0114,0.8233,SF,normal,0
6.2252,tcp,1015,4058,0,0,0,0,1,0,0,0,0.0863,0.0773,0.7507,SF,normal,0
7.3321,tcp,1001,772,0,0,0,0,1,0,0,0,0.0359,0.0475,0.8091,SF,normal,0
1.1576,tcp,496,0,1,3,1,0,0,0,0,0,0.9369,0.1327,0.8691,S0,DoS,1
0.4114,udp,649,742,0,0,0,0,1,0,0,0,0.1,0.0244,0.929,SF,normal,0
1.5139,icmp,1763,1935,0,0,0,0,0,0,0,0,0.042,0.0895,0.9948,SF,normal,0
0.0882,icmp,298,0,1,0,0,0,0,0,0,0,0.7055,0.0541,0.9609,S0,DoS,1
7.0077,tcp,2691,2615,0,0,0,0,1,0,0,0,0.0298,0.066,0.7411,SF,normal,0
1.2226,icmp,177,0,0,0,0,0,0,0,0,0,0.8366,0.1817,0.8209,REJ,DoS,1
5.8123,tcp,4187,1372,0,0,0,0,1,0,0,0,0.0092,0.0674,0.7169,SF,normal,0
9.2587,tcp,4323,2650,0,0,0,0,1,0,0,0,0.0723,0.0206,0.775,SF,normal,0
1.7791,tcp,882,941,0,0,0,0,0,0,0,0,0.7108,0.2238,0.3444,SF,Probe,1
7.8969,udp,632,593,0,0,0,0,1,0,0,0,0.0533,0.0053,0.8371,S0,normal,0
10.94,tcp,4257,4424,0,0,0,0,1,0,0,0,0.0139,0.0127,0.7527,REJ,normal,0
0.5907,icmp,0,0,0,0,0,0,0,0,0,0,0.7983,0.172,0.8245,S0,DoS,1
1.0108,icmp,951,104,0,0,0,0,0,1,0,0,0.4047,0.2964,0.152,REJ,Probe,1
0.3584,tcp,4153,4893,0,0,0,0,1,0,0,0,0.0486,0.0314,0.7426,SF,normal,0
0.0558,icmp,47,0,0,0,0,0,0,0,0,0,0.7689,0.0479,0.8745,S0,DoS,1
4.1164,tcp,3136,870,0,0,0,0,1,0,0,0,0.0585,0.0816,0.9965,SF,normal,0
0.2429,udp,4650,4508,0,0,0,0,1,0,0,0,0.05,0.0305,0.9921,SF,normal,0
0.2623,tcp,166,0,0,2,0,0,0,0,0,0,0.9382,0.1979,0.9358,RSTO,DoS,1
0.0146,tcp,413,0,0,3,0,0,0,0,0,0,0.7701,0.1557,0.9217,RSTO,DoS,1
0.2339,icmp,132,0,0,1,0,0,0,0,0,0,0.8212,0.1751,0.8831,S0,DoS,1
0.0184,udp,388,0,0,0,1,0,0,0,0,0,0.7963,0.0505,0.9068,REJ,DoS,1
1.6329,tcp,12057,14345,0,0,0,0,1,5,1,0,0.0841,0.0962,0.5882,SF,U2R,1
0.0268,icmp,354,0,1,1,0,0,0,0,0,0,0.7597,0.0481,0.9319,RSTO,DoS,1
20.1966,tcp,2638,440,0,0,0,0,1,0,0,0,0.0002,0.0224,0.8021,REJ,normal,0
1.4827,tcp,956,121,0,0,0,0,0,0,0,0,0.6476,0.2481,0.1923,SF,Probe,1
7.0886,tcp,3587,3950,0,0,0,0,1,0,0,0,0.0111,0.0406,0.9313,SF,normal,0
14.6725,tcp,1994,3811,0,0,0,0,0,0,0,0,0.0558,0.0379,0.852,SF,normal,0
1.8798,tcp,669,2656,0,0,0,0,1,0,0,0,0.035,0.0551,0.8079,SF,normal,0
4.4498,tcp,818,4344,0,0,0,0,0,0,0,0,0.0443,0.0253,0.9728,SF,normal,0
0.756,tcp,19634,11832,0,0,0,0,1,8,0,4,0.0907,0.1369,0.58,SF,U2R,1
0.0829,tcp,982,891,0,0,0,1,1,0,0,0,0.4236,0.5984,0.1414,SF,Probe,1
0.0696,tcp,372,0,0,0,0,0,0,0,0,0,0.7066,0.1634,0.8028,S0,DoS,1
2.2714,udp,4055,3805,0,0,0,0,1,0,0,0,0.0521,0.0742,0.8529,SF,normal,0
2.5382,tcp,3818,2793,0,0,0,0,1,0,0,0,0.0018,0.0075,0.8531,REJ,normal,0
5.908,tcp,136,3936,0,0,0,0,1,0,0,0,0.0698,0.0208,0.7061,SF,normal,0
3.6047,tcp,3176,3983,0,0,0,1,1,0,0,0,0.0794,0.0616,0.9958,SF,normal,0
0.984,icmp,251,0,0,2,0,0,0,0,0,0,0.9573,0.099,0.8262,S0,DoS,1
0.1154,udp,93,0,0,1,0,0,0,0,0,0,0.8676,0.1807,0.8222,S0,DoS,1
0.2799,tcp,169,0,0,0,1,0,0,0,0,0,0.8459,0.0925,0.957,REJ,DoS,1
4.0427,tcp,346,4925,0,0,0,0,1,0,0,0,0.0033,0.0468,0.894,SF,normal,0
0.7579,tcp,17945,1255,0,0,0,2,1,6,1,0,0.1062,0.0103,0.4793,RSTO,U2R,1
0.0711,tcp,133,0,0,1,0,0,0,0,0,0,0.9904,0.1726,0.8898,SF,DoS,1
0.3232,icmp,184,0,0,0,0,0,0,0,0,0,0.7512,0.0454,0.9151,S0,DoS,1
0.3617,tcp,370,0,0,2,0,0,0,0,0,0,0.9012,0.1406,0.8583,S0,DoS,1
15.6459,udp,379,1718,0,0,0,0,1,0,0,0,0.059,0.045,0.9575,REJ,normal,0
3.4561,icmp,3728,2528,0,0,0,0,1,0,0,0,0.0004,0.0242,0.8529,SF,normal,0
2.9754,icmp,826,4926,0,0,0,0,1,0,0,0,0.0571,0.0761,0.745,SF,normal,0
0.5851,tcp,622,453,0,0,0,0,0,0,0,0,0.7929,0.3235,0.1521,SF,Probe,1
4.4301,tcp,2179,3152,0,0,0,0,1,0,0,0,0.0414,0.027,0.7621,SF,normal,0
2.6911,tcp,2884,3819,0,0,0,0,1,0,0,0,0.0896,0.0636,0.9192,S0,normal,0
12.1449,udp,4614,4283,0,0,0,0,1,0,0,0,0.0901,0.027,0.9411,REJ,normal,0
1.4562,tcp,4350,1298,0,0,0,0,1,0,0,0,0.0282,0.0444,0.7513,SF,normal,0
2.441,tcp,352,998,0,0,0,2,0,0,0,0,0.7639,0.5729,0.3882,REJ,Probe,1
0.048,udp,461,0,1,0,0,0,0,0,0,0,0.9696,0.1882,0.9735,S0,DoS,1
2.0255,tcp,4868,1572,0,0,0,0,1,0,0,0,0.0281,0.0972,0.746,SF,normal,0
0.0021,tcp,3296,1460,0,0,0,0,1,0,0,0,0.0688,0.0319,0.7757,REJ,normal,0
12.8392,tcp,2472,4656,0,0,0,0,0,0,0,0,0.0426,0.0537,0.7068,SF,normal,0
7.6016,udp,1611,754,0,0,0,0,1,0,0,0,0.0541,0.0324,0.7409,SF,normal,0
3.1816,udp,2043,1015,0,0,0,0,1,0,0,0,0.0398,0.0514,0.9409,SF,normal,0
2.4561,tcp,4032,2128,0,0,0,0,0,0,0,0,0.0993,0.0563,0.807,SF,normal,0
1.4852,udp,151,418,0,0,0,0,1,0,0,0,0.0293,0.0079,0.8463,SF,normal,0
0.1129,icmp,40,0,0,0,0,0,0,0,0,0,0.9583,0.014,0.9355,S0,DoS,1
0.2112,tcp,25,0,0,0,0,0,0,0,0,0,0.7056,0.1609,0.8276,REJ,DoS,1
7.9861,tcp,4454,822,0,0,0,0,1,0,0,0,0.0655,0.0009,0.9783,SF,normal,0
2.2849,tcp,3437,2475,0,0,0,0,1,0,0,0,0.025,0.064,0.9632,SF,normal,0
1.2096,icmp,313,0,1,0,1,0,0,0,0,0,0.9277,0.1023,0.9288,S0,DoS,1
0.9306,udp,258,0,0,0,0,0,0,0,0,0,0.7831,0.1725,0.8567,S0,DoS,1
2.2431,tcp,416,677,0,0,0,0,0,1,0,0,0.7002,0.3828,0.3426,S0,Probe,1
0.8777,udp,100,0,0,0,0,0,0,0,0,0,0.7918,0.1854,0.9177,S0,DoS,1
5.266,udp,1821,3791,0,0,0,0,1,0,0,0,0.0479,0.0897,0.8184,REJ,normal,0
3.3192,icmp,2422,286,0,0,0,0,1,0,0,0,0.0013,0.0172,0.8961,SF,normal,0
0.0329,tcp,174,0,0,0,0,0,0,0,0,0,0.7977,0.0287,0.942,S0,DoS,1
0.7765,tcp,432,3091,0,0,0,0,1,0,0,0,0.0316,0.0087,0.7669,SF,normal,0
0.2793,icmp,395,0,0,0,0,0,0,0,0,0,0.8129,0.0126,0.9827,S0,DoS,1
6.1525,tcp,1107,7832,0,0,0,4,1,1,0,0,0.1913,0.3024,0.5869,RSTO,R2L,1
0.6788,icmp,486,0,0,1,0,0,0,0,0,0,0.8487,0.0627,0.9507,S0,DoS,1
2.4595,udp,918,2268,0,0,0,0,1,0,0,0,0.0425,0.0153,0.9419,SF,normal,0
1.8955,tcp,77,0,0,0,0,0,0,0,0,0,0.8772,0.1199,0.8838,S0,DoS,1
0.2772,tcp,2652,4520,0,0,0,0,1,0,0,0,0.0196,0.0251,0.7521,REJ,normal,0
0.9642,tcp,119,0,0,0,0,0,0,0,0,0,0.7341,0.1612,0.8506,S0,DoS,1
8.9253,tcp,2620,7201,0,0,0,1,1,2,0,0,0.0111,0.3141,0.5819,SF,R2L,1
0.5886,tcp,1345,151,0,0,0,0,1,0,0,0,0.0452,0.0016,0.7351,SF,normal,0
1.8086,tcp,18569,13548,0,0,0,3,1,6,1,3,0.0647,0.0046,0.6502,SF,U2R,1
1.7177,tcp,8399,4345,0,0,0,1,1,1,0,1,0.1245,0.4071,0.3162,SF,R2L,1
1.1349,tcp,1713,1201,0,0,0,0,0,0,0,0,0.0759,0.0314,0.8379,SF,normal,0
4.9351,tcp,3275,1177,0,0,0,0,1,0,0,0,0.0534,0.0842,0.875,SF,normal,0
5.3271,tcp,2512,3274,0,0,0,0,1,0,0,0,0.0783,0.0352,0.7897,SF,normal,0
0.042,tcp,1735,1525,0,0,0,0,1,0,0,0,0.0653,0.0061,0.8577,SF,normal,0
0.7784,icmp,3563,1242,0,0,0,0,0,0,0,0,0.0454,0.0239,0.9507,SF,normal,0
0.8691,icmp,84,0,0,0,0,0,0,0,0,0,0.8051,0.1834,0.8268,S0,DoS,1
0.0218,icmp,4766,814,0,0,0,0,1,0,0,0,0.0214,0.0585,0.8329,SF,normal,0
1.9258,udp,2077,475,0,0,0,0,1,0,0,0,0.01,0.0272,0.9495,REJ,normal,0
1.3618,tcp,520,702,0,0,0,0,0,0,0,0,0.7717,0.346,0.465,REJ,Probe,1
7.0414,udp,2014,177,0,0,0,0,1,0,0,0,0.0986,0.0732,0.9331,SF,normal,0
0.4858,tcp,94,848,0,0,0,0,1,0,0,0,0.5854,0.4108,0.1153,S0,Probe,1
8.8026,tcp,861,4849,0,0,0,0,1,0,0,0,0.0394,0.0227,0.7514,SF,normal,0
4.7009,udp,4235,3872,0,0,0,0,1,0,0,0,0.0964,0.0115,0.7943,SF,normal,0
0.1547,tcp,132,0,1,0,0,0,0,0,0,0,0.7824,0.1648,0.8011,S0,DoS,1
0.2072,tcp,169,0,0,0,0,0,0,0,0,0,0.9355,0.0384,0.9277,S0,DoS,1
30.8116,tcp,3160,5576,0,0,0,1,0,0,0,0,0.2035,0.3431,0.4576,SF,R2L,1
0.0921,icmp,251,0,0,1,0,0,0,0,0,0,0.9265,0.1297,0.9275,S0,DoS,1
0.0229,udp,589,434,0,0,0,2,1,0,0,0,0.4261,0.2815,0.2362,S0,Probe,1
1.7553,tcp,884,4592,0,0,0,0,0,0,0,0,0.0251,0.069,0.9556,SF,normal,0
3.7979,tcp,3486,2308,0,0,0,0,0,0,0,0,0.0052,0.0253,0.7223,SF,normal,0
3.3525,tcp,406,649,0,0,0,0,1,0,0,0,0.4528,0.4071,0.2528,S0,Probe,1
0.2433,icmp,764,710,0,0,0,0,1,0,0,0,0.7166,0.3817,0.3878,SF,Probe,1
28.0737,tcp,2908,7539,0,0,0,0,1,8,1,1,0.0514,0.0912,0.415,SF,U2R,1
4.2352,icmp,4229,2411,0,0,0,0,0,0,0,0,0.0315,0.0576,0.9852,SF,normal,0
1.2962,tcp,4794,906,0,0,0,0,1,0,0,0,0.0737,0.0178,0.9474,SF,normal,0
5.329,tcp,446,289,0,0,0,0,0,0,0,0,0.6301,0.5344,0.3874,S0,Probe,1
0.2308,icmp,2755,4112,0,0,0,0,1,0,0,0,0.0138,0.0399,0.994,SF,normal,0
9.4716,tcp,6396,7465,0,0,0,2,1,0,0,0,0.2733,0.4257,0.5079,REJ,R2L,1
1.4792,tcp,166,809,0,0,0,0,0,1,0,0,0.6998,0.3731,0.2972,SF,Probe,1
6.0929,udp,3110,4819,0,0,0,0,1,0,0,0,0.0986,0.0938,0.9586,SF,normal,0
1.2617,udp,940,159,0,0,0,0,1,0,0,0,0.6005,0.4839,0.4802,SF,Probe,1
2.7419,udp,307,649,0,0,0,1,0,0,0,0,0.4615,0.3925,0.3469,S0,Probe,1
1.1056,icmp,2517,632,0,0,0,0,1,0,0,0,0.0407,0.0409,0.8633,SF,normal,0
6.8747,tcp,4424,1591,0,0,0,0,0,2,0,0,0.1978,0.2607,0.6636,REJ,R2L,1
0.733,tcp,187,0,0,0,0,0,0,0,0,0,0.8046,0.0264,0.8532,S0,DoS,1
0.0615,udp,272,228,0,0,0,0,0,0,0,0,0.7673,0.2034,0.1191,SF,Probe,1
0.9154,tcp,1051,1157,0,0,0,1,1,0,0,0,0.0311,0.0984,0.9495,SF,normal,0
8.0878,udp,2400,6777,0,0,0,0,1,2,0,0,0.1712,0.4783,0.4772,REJ,R2L,1
3.2345,icmp,2648,3793,0,0,0,0,1,0,0,0,0.0583,0.0909,0.9826,SF,normal,0
2.5739,tcp,1747,3145,0,0,0,0,1,0,0,0,0.0127,0.0093,0.8768,SF,normal,0
3.0976,udp,9850,7582,0,0,0,1,1,0,0,0,0.1428,0.149,0.6712,SF,R2L,1
6.6305,tcp,233,4983,0,0,0,0,1,0,0,0,0.0335,0.0695,0.9096,SF,normal,0
3.3915,icmp,2696,3915,0,0,0,0,1,0,0,0,0.0216,0.0807,0.9272,SF,normal,0
68.3742,tcp,15526,2756,0,0,0,1,1,3,1,0,0.009,0.0593,0.5401,SF,U2R,1
5.12,tcp,16404,5486,0,0,0,1,1,7,0,0,0.1953,0.1289,0.5389,RSTO,U2R,1
1.1187,udp,356,0,0,0,0,0,0,0,0,0,0.9197,0.1222,0.9641,S0,DoS,1
0.1252,udp,173,0,0,0,0,0,0,0,0,0,0.9005,0.126,0.8036,S0,DoS,1
0.4632,tcp,1540,248,0,0,0,0,1,0,0,0,0.0139,0.0252,0.9195,SF,normal,0
2.1644,tcp,2441,792,0,0,0,0,1,0,0,0,0.0356,0.025,0.8849,SF,normal,0
22.6344,tcp,1241,692,0,0,0,0,0,0,0,0,0.0905,0.0341,0.8131,S0,normal,0
0.3776,tcp,228,0,0,1,1,0,0,0,0,0,0.7932,0.0922,0.9348,S0,DoS,1
3.7085,udp,217,687,0,0,0,2,1,1,0,0,0.6256,0.5425,0.145,SF,Probe,1
4.1817,tcp,155,564,0,0,0,1,1,0,0,0,0.7272,0.4747,0.308,REJ,Probe,1
1.0869,tcp,763,59,0,0,0,0,0,1,0,0,0.6957,0.4325,0.4123,SF,Probe,1
0.2568,udp,2667,2098,0,0,0,0,1,0,0,0,0.0876,0.0298,0.7036,SF,normal,0
4.3146,tcp,3133,170,0,0,0,0,1,0,0,0,0.0462,0.0549,0.9847,REJ,normal,0
1.3421,udp,1337,2506,0,0,0,0,1,0,0,0,0.0488,0.0023,0.9061,SF,normal,0
0.4104,tcp,137,0,0,0,0,0,0,0,0,0,0.7163,0.1193,0.8174,REJ,DoS,1
0.2704,tcp,1664,1600,0,0,0,0,0,0,0,0,0.0834,0.0008,0.7639,SF,normal,0
4.704,udp,5120,2504,0,0,0,5,1,1,0,0,0.082,0.4699,0.4417,REJ,R2L,1
37.9681,tcp,2489,403,0,0,0,0,1,0,0,0,0.0386,0.0714,0.7209,REJ,normal,0
0.0719,udp,4355,2301,0,0,0,0,1,0,0,0,0.0888,0.0283,0.8314,SF,normal,0
0.3766,udp,3192,4926,0,0,0,0,1,0,0,0,0.002,0.0736,0.8461,SF,normal,0
6.1861,icmp,3,324,0,0,0,0,0,0,0,0,0.6449,0.5536,0.1828,REJ,Probe,1
0.8442,icmp,50,0,0,0,0,0,0,0,0,0,0.9013,0.032,0.8016,REJ,DoS,1
0.5623,tcp,1873,2163,0,0,0,0,1,0,0,0,0.071,0.0169,0.9496,SF,normal,0
4.384,tcp,2766,504,0,0,0,0,1,0,0,0,0.098,0.0545,0.985,SF,normal,0
0.0129,tcp,450,0,0,0,0,0,0,0,0,0,0.7228,0.1396,0.9248,S0,DoS,1
3.1691,udp,1625,1569,0,0,0,0,1,0,0,0,0.0832,0.0285,0.809,SF,normal,0
7.7198,tcp,824,568,0,0,0,1,1,0,0,0,0.4137,0.2903,0.1084,S0,Probe,1
0.5554,icmp,303,0,0,0,0,0,0,0,0,0,0.8044,0.0938,0.8668,S0,DoS,1
0.7869,tcp,3979,630,0,0,0,0,1,0,0,0,0.0637,0.0645,0.948,SF,normal,0
3.5135,udp,4509,690,0,0,0,0,1,0,0,0,0.0661,0.071,0.7032,SF,normal,0
27.7977,tcp,9360,4770,0,0,0,0,1,1,0,1,0.0413,0.1375,0.5762,RSTO,U2R,1
0.8581,tcp,2886,2333,0,0,0,0,1,0,0,0,0.0014,0.0153,0.8263,SF,normal,0
3.5743,tcp,507,4269,0,0,0,0,1,0,0,0,0.0708,0.0153,0.9744,SF,normal,0
0.1132,tcp,75,8,0,0,0,0,1,0,0,0,0.5451,0.3433,0.4311,SF,Probe,1
2.7951,tcp,5103,1892,0,0,0,1,1,0,0,1,0.2551,0.3825,0.4162,SF,R2L,1
38.1572,tcp,13643,10492,0,0,0,0,1,3,1,4,0.0774,0.1125,0.8015,SF,U2R,1
0.532,icmp,999,786,0,0,0,1,1,0,0,0,0.7567,0.3102,0.4203,REJ,Probe,1
4.6191,udp,2054,379,0,0,0,0,0,0,0,0,0.0508,0.0162,0.8249,SF,normal,0
21.779,tcp,3524,2223,0,0,0,0,1,0,0,0,0.0563,0.0945,0.7587,SF,normal,0
3.3994,udp,841,35,0,0,0,0,0,0,0,0,0.6723,0.219,0.1877,REJ,Probe,1
0.7631,udp,492,0,0,1,0,0,0,0,0,0,0.8275,0.0282,0.9026,S0,DoS,1
3.236,tcp,436,1767,0,0,0,0,1,0,0,0,0.0451,0.0286,0.7894,SF,normal,0
18.0527,udp,2218,1920,0,0,0,1,1,0,0,1,0.1569,0.1458,0.4603,SF,R2L,1
1.1138,tcp,4094,4337,0,0,0,0,1,0,0,0,0.0352,0.0555,0.7564,SF,normal,0
1.4904,tcp,4502,2695,0,0,0,0,1,0,0,0,0.0133,0.0519,0.9337,SF,normal,0
0.8892,tcp,1099,1948,0,0,0,0,1,0,0,0,0.0268,0.0842,0.7941,SF,normal,0
2.798,udp,3854,4524,0,0,0,0,0,0,0,0,0.0033,0.0852,0.9052,SF,normal,0
5.8232,udp,4706,4578,0,0,0,0,1,0,0,0,0.0106,0.0492,0.9305,SF,normal,0
1.5701,tcp,2404,3700,0,0,0,0,1,0,0,0,0.0147,0.0971,0.9842,SF,normal,0
1.2075,udp,2281,3864,0,1,0,0,1,0,0,0,0.0339,0.0176,0.8264,SF,normal,0
0.3126,udp,102,0,0,0,0,0,0,0,0,0,0.9718,0.0083,0.8863,SF,DoS,1
0.0502,icmp,372,0,0,0,0,0,0,0,0,0,0.7759,0.1035,0.803,S0,DoS,1
0.3608,udp,0,0,1,0,0,0,0,0,0,0,0.7711,0.1552,0.9943,S0,DoS,1
5.4653,tcp,5273,6110,0,0,0,0,1,4,0,0,0.0226,0.1657,0.5259,RSTO,U2R,1
15.7452,udp,3887,3836,0,0,0,0,1,0,0,0,0.0636,0.0751,0.9036,SF,normal,0
3.406,udp,1565,1295,0,0,0,0,0,0,0,0,0.0249,0.0719,0.8811,S0,normal,0
0.1026,tcp,399,502,0,0,0,0,0,1,0,0,0.6936,0.3635,0.4293,S0,Probe,1
7.8026,udp,1996,1818,0,0,0,0,1,0,0,0,0.0973,0.0056,0.8722,SF,normal,0
9.8488,tcp,2455,10854,0,0,0,0,1,6,1,0,0.1043,0.1867,0.803,SF,U2R,1
0.0252,tcp,3504,4592,0,0,0,0,1,0,0,0,0.0263,0.021,0.8797,SF,normal,0
0.8989,tcp,10656,7247,0,0,0,1,1,6,1,2,0.1347,0.1783,0.8019,SF,U2R,1
1.7544,udp,433,2933,0,0,0,0,1,0,0,0,0.0969,0.0573,0.7661,SF,normal,0
13.5763,tcp,7605,7974,0,0,0,1,1,0,0,1,0.2731,0.3522,0.5319,SF,R2L,1
0.0093,tcp,455,0,0,0,1,0,0,0,0,0,0.7368,0.0424,0.8059,S0,DoS,1
4.8825,tcp,12196,10895,0,0,0,1,1,9,1,2,0.1158,0.1294,0.7434,RSTO,U2R,1
1.865,tcp,970,3299,0,0,0,0,1,0,0,0,0.0787,0.062,0.7248,SF,normal,0
0.5652,tcp,287,0,0,1,0,0,0,0,0,0,0.7761,0.0662,0.854,S0,DoS,1
8.7013,tcp,3134,8261,0,0,0,1,1,4,1,3,0.0637,0.1446,0.8008,RSTO,U2R,1
1.901,icmp,410,0,0,0,0,0,0,0,0,0,0.8696,0.1431,0.8219,REJ,DoS,1
0.073,tcp,426,0,0,3,0,0,0,0,0,0,0.9529,0.094,0.878,S0,DoS,1
0.4786,tcp,279,0,0,0,1,0,0,0,0,0,0.9611,0.1116,0.865,S0,DoS,1
0.1699,udp,4316,2566,0,0,0,0,1,0,0,0,0.0125,0.0858,0.9693,S0,normal,0
0.2533,tcp,182,0,0,0,1,0,0,0,0,0,0.9253,0.1867,0.8634,RSTO,DoS,1
0.2298,tcp,56,0,1,1,1,0,0,0,0,0,0.7998,0.1006,0.8028,SF,DoS,1
2.746,tcp,9585,6029,0,0,0,2,1,1,0,0,0.0103,0.3809,0.4116,REJ,R2L,1
1.13,tcp,2144,2900,0,0,0,0,1,0,0,0,0.0959,0.0208,0.7934,SF,normal,0
10.0782,tcp,4276,2255,0,0,0,0,1,0,0,0,0.0469,0.0117,0.8103,SF,normal,0
15.4396,tcp,9244,7611,0,0,0,1,1,7,1,3,0.0954,0.0895,0.7876,SF,U2R,1
3.8085,tcp,4835,4778,0,0,0,1,0,0,0,0,0.2044,0.4009,0.5014,RSTO,R2L,1
13.7712,udp,409,2161,0,0,0,0,1,0,0,0,0.0633,0.0578,0.7778,S0,normal,0
0.0107,tcp,23,0,0,0,0,0,0,0,0,0,0.9149,0.0833,0.9515,S0,DoS,1
1.2505,tcp,3295,975,0,0,0,0,1,0,0,0,0.0589,0.0721,0.7724,SF,normal,0
17.8949,udp,4080,4602,0,0,0,0,1,0,0,0,0.0261,0.0512,0.7959,SF,normal,0
1.525,tcp,1756,4273,0,0,0,0,1,0,0,0,0.0916,0.0958,0.7032,REJ,normal,0
5.7446,udp,462,3554,0,0,0,0,1,0,0,0,0.0016,0.0646,0.8304,SF,normal,0
0.0569,udp,40,0,0,0,0,0,0,0,0,0,0.8947,0.1134,0.9107,SF,DoS,1
3.1678,icmp,1008,3008,0,0,0,0,1,0,0,0,0.0855,0.0845,0.8441,SF,normal,0
9.7366,tcp,12967,1071,0,0,0,1,1,6,0,0,0.0262,0.0911,0.8052,RSTO,U2R,1
7.9543,tcp,9957,13666,0,0,0,0,1,1,1,0,0.0891,0.1747,0.6309,SF,U2R,1
0.1291,udp,93,0,0,0,0,0,0,0,0,0,0.8282,0.1253,0.9455,S0,DoS,1
0.3179,tcp,134,0,1,0,0,0,0,0,0,0,0.729,0.0027,0.8846,S0,DoS,1
0.1094,tcp,4949,2135,0,0,0,0,1,0,0,0,0.0763,0.0201,0.7703,SF,normal,0
0.3777,tcp,361,111,0,0,0,0,0,0,0,0,0.3836,0.2114,0.3517,REJ,Probe,1
0.2011,tcp,321,0,1,3,0,0,0,0,0,0,0.8507,0.0333,0.9411,S0,DoS,1
1.663,tcp,1808,2923,0,0,0,0,1,0,0,0,0.079,0.0194,0.7785,SF,normal,0
4.0137,udp,7266,6870,0,0,0,2,1,1,0,0,0.2494,0.2098,0.5184,SF,R2L,1
1.2907,tcp,261,920,0,0,0,2,0,0,0,0,0.7921,0.208,0.3796,SF,Probe,1
0.4133,tcp,3433,3306,0,0,0,1,1,2,0,0,0.2045,0.372,0.5676,RSTO,R2L,1
0.8661,tcp,190,0,1,0,0,0,0,0,0,0,0.9439,0.1223,0.9558,REJ,DoS,1
0.3434,tcp,474,0,0,2,0,0,0,0,0,0,0.8291,0.0819,0.8749,RSTO,DoS,1
8.8284,tcp,1451,2921,0,0,0,0,0,0,0,0,0.0522,0.0007,0.795,SF,normal,0
6.6172,udp,2059,1924,0,0,0,1,0,2,0,1,0.2462,0.1512,0.6992,SF,R2L,1
2.5762,icmp,427,350,0,0,0,2,0,1,0,0,0.4406,0.5814,0.1214,REJ,Probe,1
3.7976,tcp,3279,3426,0,0,0,0,1,0,0,0,0.0254,0.0422,0.936,REJ,normal,0
0.3074,udp,3634,855,0,0,0,0,1,0,0,0,0.0089,0.0694,0.7499,SF,normal,0
1.4388,tcp,2743,3514,0,0,0,0,1,0,0,0,0.0142,0.0705,0.9715,SF,normal,0
1.3392,icmp,269,286,0,0,0,0,0,0,0,0,0.3534,0.5284,0.2742,SF,Probe,1
23.1395,tcp,9975,13069,0,0,0,0,1,7,1,2,0.1915,0.1735,0.4011,SF,U2R,1
8.5337,tcp,3571,3263,0,0,0,0,0,0,0,0,0.0131,0.0592,0.8899,SF,normal,0
